ac_code,erp_code,status,category,supplier
RDS-SGABELLO,SGABELLO,NEW,ACCESSORY,400-R001
RDS-SQUARE PILLOW,SQUARE PILLOW,NEW,ACCESSORY,400-R001
RDS-STOOL,STOOL,NEW,ACCESSORY,400-R001
SOFA-333 44,SOFA-333 44-1S,NEW,SOFA,400-L001
SVI-00830 SOFA,00830-1S,NEW,SOFA,400-S002
SVI-00909 SOFA,00909-1S,NEW,SOFA,400-S002
SVI-00913 SOFA,00913-1S,NEW,SOFA,400-S002
SVI-MD490 SOFA,MD490-1S,NEW,SOFA,400-S002
TD-3002 SOFA,3002-1S,NEW,SOFA,400-T005
TD-5035 SOFA,5035-1S,NEW,SOFA,400-T005
TD-5080 SOFA,5080-1S,NEW,SOFA,400-T005
TD-5107 SOFA,5107-1S,NEW,SOFA,400-T005
TD-5119 SOFA,5119-1S,NEW,SOFA,400-T005
TD-BS22 SOFA,BS22-1S,NEW,SOFA,400-T005
TD-BS30 SOFA,BS30-1S,NEW,SOFA,400-T005
TD-SF5015 SOFA,5015-1S,NEW,SOFA,400-T005
TD-SF5015A SOFA,5015A-1S,NEW,SOFA,400-T005
TD-SF5030 SOFA,5030-1S,NEW,SOFA,400-T005
TD-SF5066 SOFA,5066-1S,NEW,SOFA,400-T005
TD-SF5071 SOFA,5071-1S,NEW,SOFA,400-T005
TD-SF5080 SOFA,5080-1S,NEW,SOFA,400-T005
TD-SF5083 SOFA,5083-1S,NEW,SOFA,400-T005
TD-SF5111A SOFA,5111A-1S,NEW,SOFA,400-T005
TD-SF5117A SOFA,5117A-1S,NEW,SOFA,400-T005
TD-SF7006 SOFA,7006-1S,NEW,SOFA,400-T005
TD-STOOL,STOOL,NEW,ACCESSORY,400-T005
THL-1068 STOOL,1068 STOOL,NEW,ACCESSORY,400-T002
THL-2376,2376-1S,NEW,SOFA,400-T002
THL-2379,2379-1S,NEW,SOFA,400-T002
THL-2391,2391-1S,NEW,SOFA,400-T002
THL-5133,5133-1S,NEW,SOFA,400-T002
THL-5135,5135-1S,NEW,SOFA,400-T002
THL-5142,5142-1S,NEW,SOFA,400-T002
THL-5142 PILLOW,5142 PILLOW,NEW,ACCESSORY,400-T002
THL-5150,5150-1S,NEW,SOFA,400-T002
THL-5152,5152-1S,NEW,SOFA,400-T002
THL-7179,7179-1S,NEW,SOFA,400-T002
THL-7202,7202-1S,NEW,SOFA,400-T002
THL-7212,7212-1S,NEW,SOFA,400-T002
THL-7218,7218-1S,NEW,SOFA,400-T002
THL-7219,7219-1S,NEW,SOFA,400-T002
THL-7221,7221-1S,NEW,SOFA,400-T002
THL-7223,7223-1S,NEW,SOFA,400-T002
THL-7226,7226-1S,NEW,SOFA,400-T002
THL-7233,7233-1S,NEW,SOFA,400-T002
THL-7238,7238-1S,NEW,SOFA,400-T002
THL-7251,7251-1S,NEW,SOFA,400-T002
THL-POWER BANK INCLINER,POWER BANK INCLINER,NEW,ACCESSORY,400-T002
THL-SQUARE PILLOW,SQUARE PILLOW,NEW,ACCESSORY,400-T002
TNS-9838 DB,9838 DB-1S,NEW,SOFA,400-T004
TNS-9838 SOFA,9838-1S,NEW,SOFA,400-T004
AERO-MP (K),AERO-MP (K),EXISTS(1st-pass),ACC,400-A001
AERO-MP (Q),AERO-MP (Q),EXISTS(1st-pass),ACC,400-A001
AERO-MP (S),AERO-MP (S),EXISTS(1st-pass),ACC,400-A001
AERO-MP (SS),AERO-MP (SS),EXISTS(1st-pass),ACC,400-A001
AK- ESSENTIAL BOLSTER,AK- ESSENTIAL BOLSTER,EXISTS(1st-pass),ACC,400-D002
AK- LTX CLS PIL,AK- LTX CLS PIL,EXISTS(1st-pass),ACC,400-E001
AK- SL ES WP QLT FIT MP (K),AK- SL ES WP QLT FIT MP (K),EXISTS(1st-pass),ACC,400-D002
AK- SL ES WP QLT FIT MP (Q),AK- SL ES WP QLT FIT MP (Q),EXISTS(1st-pass),ACC,400-D002
AK- SL ES WP QLT FIT MP (SS),AK- SL ES WP QLT FIT MP (SS),EXISTS(1st-pass),ACC,400-D002
AK-AV DR ROL PACK PIL,AK-AV DR ROL PACK PIL,EXISTS(1st-pass),ACC,400-D002
AK-COOL HUGGY BLANKET,AK-COOL HUGGY BLANKET,EXISTS(1st-pass),ACC,400-D002
AK-COOL HUGGY BLANKET (SK),AK-COOL HUGGY BLANKET (SK),EXISTS(1st-pass),ACC,400-D002
AK-CS AIRLOFT COMFY PIL,AK-CS AIRLOFT COMFY PIL,EXISTS(1st-pass),ACC,400-D002
AK-CT HYD.G BB CHC MEM PIL,AK-CT HYD.G BB CHC MEM PIL,EXISTS(1st-pass),ACC,400-D002
AK-HAPPY SLEEP EASY,AK-HAPPY SLEEP EASY,EXISTS(1st-pass),ACC,400-D002
AK-HP CM MATT CVR S+AD,AK-HP CM MATT CVR S+AD,EXISTS(1st-pass),ACC,400-D002
AK-HP LL AQU AD BL CS,AK-HP LL AQU AD BL CS,EXISTS(1st-pass),ACC,400-D002
AK-HP LL AQU AD PIL CS,AK-HP LL AQU AD PIL CS,EXISTS(1st-pass),ACC,400-D002
AK-HP LL BRR AD BL CS,AK-HP LL BRR AD BL CS,EXISTS(1st-pass),ACC,400-D002
AK-HP LL BRR AD PIL CS,AK-HP LL BRR AD PIL CS,EXISTS(1st-pass),ACC,400-D002
AK-HP LL GRY AD PIL CS,AK-HP LL GRY AD PIL CS,EXISTS(1st-pass),ACC,400-D002
AK-HP LL WIN AD BL CS,AK-HP LL WIN AD BL CS,EXISTS(1st-pass),ACC,400-D002
AK-HP LL WIN AD PIL CS,AK-HP LL WIN AD PIL CS,EXISTS(1st-pass),ACC,400-D002
AK-HP LL WOD AD PIL CS,AK-HP LL WOD AD PIL CS,EXISTS(1st-pass),ACC,400-D002
AK-HP SL ERGO PIL,AK-HP SL ERGO PIL,EXISTS(1st-pass),ACC,400-D002
AK-HP SL MP (K),AK-HP SL MP (K),EXISTS(1st-pass),ACC,400-D002
AK-HP SL MP (Q),AK-HP SL MP (Q),EXISTS(1st-pass),ACC,400-D002
AK-HP SL MP (SS),AK-HP SL MP (SS),EXISTS(1st-pass),ACC,400-D002
AK-M+H AV SOFT TC MEM PIL (IM),AK-M+H AV SOFT TC MEM PIL (IM),EXISTS(1st-pass),ACC,400-D002
AK-NA DUAL DS LTX PIL,AK-NA DUAL DS LTX PIL,EXISTS(1st-pass),ACC,400-D002
AK-NT VTL LTX PIL,AK-NT VTL LTX PIL,EXISTS(1st-pass),ACC,400-D002
AK-OL AC HILOFT PIL,AK-OL AC HILOFT PIL,EXISTS(1st-pass),ACC,400-D002
AK-OL AC MEM PIL,AK-OL AC MEM PIL,EXISTS(1st-pass),ACC,400-D002
AK-SK + MICROFIL PIL,AK-SK + MICROFIL PIL,EXISTS(1st-pass),ACC,400-D002
AK-SK CT MEM FOAM PIL,AK-SK CT MEM FOAM PIL,EXISTS(1st-pass),ACC,400-D002
AK-SK FX AIRLOFT PIL,AK-SK FX AIRLOFT PIL,EXISTS(1st-pass),ACC,400-D002
AK-SL ES FIT MP+PIL PRO,AK-SL ES FIT MP+PIL PRO,EXISTS(1st-pass),ACC,400-D002
AK-SLEEP ES DENSEFIL PILLOW,AK-SLEEP ES DENSEFIL PILLOW,EXISTS(1st-pass),ACC,400-D002
AK-SLEEP ESS LUX MICD. PLUS PI,AK-SLEEP ESS LUX MICD. PLUS PI,EXISTS(1st-pass),ACC,400-D002
AK-SLEEP ESSENTIAL 7 HOLES,AK-SLEEP ESSENTIAL 7 HOLES,EXISTS(1st-pass),ACC,400-D002
AMN-SOFA PILLOW,AMN-SOFA PILLOW,EXISTS(1st-pass),ACC,400-A004
CR- MICROFIBER WP MP (K),CR- MICROFIBER WP MP (K),EXISTS(1st-pass),ACC,400-C002
CR- MICROFIBER WP MP (Q),CR- MICROFIBER WP MP (Q),EXISTS(1st-pass),ACC,400-C002
DL-5' WATERPROOF PROTECTOR,DL-5' WATERPROOF PROTECTOR,EXISTS(1st-pass),ACC,400-D001
DL-6' WATERPROOF MP,DL-6' WATERPROOF MP,EXISTS(1st-pass),ACC,400-D001
DL-ECO COMFORT LATEX PILLOW,DL-ECO COMFORT LATEX PILLOW,EXISTS(1st-pass),ACC,400-D001
DL-ECO COOL LATEX PILLOW,DL-ECO COOL LATEX PILLOW,EXISTS(1st-pass),ACC,400-D001
DL-ECO NECK COMFORT PIL,DL-ECO NECK COMFORT PIL,EXISTS(1st-pass),ACC,400-D001
DL-ECO SUPPORT CONTOUR PILLOW,DL-ECO SUPPORT CONTOUR PILLOW,EXISTS(1st-pass),ACC,400-D001
DL-HOTEL PILLOW(M),DL-HOTEL PILLOW(M),EXISTS(1st-pass),ACC,400-D001
DL-HOTEL PILLOW(XL),DL-HOTEL PILLOW(XL),EXISTS(1st-pass),ACC,400-D001
DL-HOTEL TOPPER (K),DL-HOTEL TOPPER (K),EXISTS(1st-pass),ACC,400-D001
DL-MP(K),DL-MP(K),EXISTS(1st-pass),ACC,400-D001
DL-MP(Q),DL-MP(Q),EXISTS(1st-pass),ACC,400-D001
DL-MP(S),DL-MP(S),EXISTS(1st-pass),ACC,400-D001
DL-MP(SS),DL-MP(SS),EXISTS(1st-pass),ACC,400-D001
DL-NATURAL TOPPER (S),DL-NATURAL TOPPER (S),EXISTS(1st-pass),ACC,400-D001
DL-SERENE LATEX PILLOW,DL-SERENE LATEX PILLOW,EXISTS(1st-pass),ACC,400-D001
DL-SERENITY LTX PIL,DL-SERENITY LTX PIL,EXISTS(1st-pass),ACC,400-D001
DL-SLEEP WELL PILLOW,DL-SLEEP WELL PILLOW,EXISTS(1st-pass),ACC,400-D001
DL-WHITE BOLSTER,DL-WHITE BOLSTER,EXISTS(1st-pass),ACC,400-D001
DL-WHITE PILLOW,DL-WHITE PILLOW,EXISTS(1st-pass),ACC,400-D001
DL-WHITE PILLOW (DEMO),DL-WHITE PILLOW (DEMO),EXISTS(1st-pass),ACC,400-D001
EG-CS BLANKET (Q),EG-CS BLANKET (Q),EXISTS(1st-pass),ACC,400-N004
EG-CS BLANKET (SK),EG-CS BLANKET (SK),EXISTS(1st-pass),ACC,400-N004
EG-ND LTX MATT TOPPER,EG-ND LTX MATT TOPPER,EXISTS(1st-pass),ACC,400-N004
GN-DUOCARE CL PILLOW,GN-DUOCARE CL PILLOW,EXISTS(1st-pass),ACC,400-G002
GN-DUOCARE CL PILLOW-DEMO,GN-DUOCARE CL PILLOW-DEMO,EXISTS(1st-pass),ACC,400-G002
GN-DUOCARE NL PILLOW-DEMO,GN-DUOCARE NL PILLOW-DEMO,EXISTS(1st-pass),ACC,400-G002
GN-VM PILLOW-DEMO,GN-VM PILLOW-DEMO,EXISTS(1st-pass),ACC,400-G002
HB109M-CC,HB109M-CC,EXISTS(1st-pass),ACC,400-A001
HB109NL,HB109NL,EXISTS(1st-pass),ACC,400-A001
HB208M-CC,HB208M-CC,EXISTS(1st-pass),ACC,400-A001
HB208NL,HB208NL,EXISTS(1st-pass),ACC,400-A001
HB209M-CC,HB209M-CC,EXISTS(1st-pass),ACC,400-A001
HB209NL,HB209NL,EXISTS(1st-pass),ACC,400-A001
HB211NL,HB211NL,EXISTS(1st-pass),ACC,400-A001
HB709M-CC,HB709M-CC,EXISTS(1st-pass),ACC,400-A001
HB709NL,HB709NL,EXISTS(1st-pass),ACC,400-A001
JM-BAMBOO JACQUARD WP MP (K),JM-BAMBOO JACQUARD WP MP (K),EXISTS(1st-pass),ACC,400-Z002
JM-BAMBOO JACQUARD WP MP (Q),JM-BAMBOO JACQUARD WP MP (Q),EXISTS(1st-pass),ACC,400-Z002
JM-BAMBOO JACQUARD WP MP (S),JM-BAMBOO JACQUARD WP MP (S),EXISTS(1st-pass),ACC,400-Z002
JM-BAMBOO JACQUARD WP MP (SK),JM-BAMBOO JACQUARD WP MP (SK),EXISTS(1st-pass),ACC,400-Z002
JM-BAMBOO JACQUARD WP MP (SS),JM-BAMBOO JACQUARD WP MP (SS),EXISTS(1st-pass),ACC,400-Z002
JM-CL JAC WP MP (K),JM-CL JAC WP MP (K),EXISTS(1st-pass),ACC,400-Z002
JM-CL JAC WP MP (Q),JM-CL JAC WP MP (Q),EXISTS(1st-pass),ACC,400-Z002
JM-CL JAC WP MP (S),JM-CL JAC WP MP (S),EXISTS(1st-pass),ACC,400-Z002
JM-CL JAC WP MP (SK),JM-CL JAC WP MP (SK),EXISTS(1st-pass),ACC,400-Z002
JM-CL JAC WP MP (SS),JM-CL JAC WP MP (SS),EXISTS(1st-pass),ACC,400-Z002
MYLATEX-CS MATT COVER (K),MYLATEX-CS MATT COVER (K),EXISTS(1st-pass),ACC,400-A001
NTYR-CL MX MICR PIL,NTYR-CL MX MICR PIL,EXISTS(1st-pass),ACC,405-N001
NTYR-CS LTX BST + CSC,HB709NL,EXISTS(1st-pass),ACC,405-N001
NTYR-CS LTX PIL + CSC,NTYR-CS LTX PIL + CSC,EXISTS(1st-pass),ACC,405-N001
NTYR-ERGO LTX PIL,NTYR-ERGO LTX PIL,EXISTS(1st-pass),ACC,405-N001
NTYR-MEM FM CT PIL,NTYR-MEM FM CT PIL,EXISTS(1st-pass),ACC,405-N001
NTYR-TECHGEL MEM PIL,NTYR-TECHGEL MEM PIL,EXISTS(1st-pass),ACC,405-N001
PILLOW CASE,PILLOW CASE,EXISTS(1st-pass),ACC,
SOFT PILLOW,SOFT PILLOW,EXISTS(1st-pass),ACC,400-D001
THL-SOFA PILLOW,THL-SOFA PILLOW,EXISTS(1st-pass),ACC,
BC-CB49,PULL OUT BED CB49,EXISTS(1st-pass),BEDFRAME,400-B002
BEDFRAME,BEDFRAME KIV,EXISTS(1st-pass),BEDFRAME,
CR-LV626-MD/SC-1521-1 (K),NINA LV626-MD/SC-1521-1 -KING,EXISTS(1st-pass),BEDFRAME,400-N004
CR-LV626-MD/SC-1521-1 (Q),NINA LV626-MD/SC-1521-1 -QUEEN,EXISTS(1st-pass),BEDFRAME,400-N004
GT-HEADBROAD DIAMOND SQUARE-DM,GETHA DIAMOND SQUARE HIGH HEADBROAD WT B WING FABRIC BEIGE (180CM)-DEMO,EXISTS(1st-pass),BEDFRAME,400-G003
GT-TOGETHA BOX DIVAN-DEMO,GETHA TOGETHA 190CM BOX DIVAN (180X95CM) 2PCS-DEMO,EXISTS(1st-pass),BEDFRAME,400-G003
HOK-2023 (S),CODY ADJUSTABLE BED-(S),EXISTS(1st-pass),BEDFRAME,400-O002
HOK-2049 (S),FENRIR ADJUSTABLE BED-(S),EXISTS(1st-pass),BEDFRAME,400-O002
HOK-HEADBOARD ONLY (SP),HEADBOARD ONLY (SPCIAL SIZE),EXISTS(1st-pass),BEDFRAME,400-O002
NB-DOUBLE DACKER (DDB002),DOUBLE DACKER SINGLE (DDB002),EXISTS(1st-pass),BEDFRAME,400-N002
NB-HEADBOARD ONLY (K),HEADBOARD ONLY-(K),EXISTS(1st-pass),BEDFRAME,400-N002
NB-HEADBOARD ONLY (Q),HEADBOARD ONLY-(Q),EXISTS(1st-pass),BEDFRAME,400-N002
NB-HEADBOARD ONLY (S),HEADBOARD ONLY-(S),EXISTS(1st-pass),BEDFRAME,400-N002
NB-NBG 09 (L),TRIPLET (L)(3 x SINGLE),EXISTS(1st-pass),BEDFRAME,400-N002
NB-NBG 09 (R),TRIPLET (R)(3 x SINGLE),EXISTS(1st-pass),BEDFRAME,400-N002
NB-NH30(A) (KD),TRION (KD) (183X190CM) DEMO,EXISTS(1st-pass),BEDFRAME,400-N002
AK-APEX MATT (K),AKEMI APEX MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-APEX MATT (Q),AKEMI APEX MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-APEX MATT (S),AKEMI APEX MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-APEX MATT (SK),AKEMI APEX MATT (SK),EXISTS(1st-pass),MATTRESS,400-D002
AK-APEX MATT (SS),AKEMI APEX MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-ARISTOI MATT (K),AKEMI ARISTOI MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-ARISTOI MATT (Q),AKEMI ARISTOI MATT (Q),EXISTS(1st-pass),MATTRESS,400-E004
AK-ARISTOI MATT (S),AKEMI ARISTOI MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-ARISTOI MATT (SK),AKEMI ARISTOI MATT (SK),EXISTS(1st-pass),MATTRESS,400-D002
AK-ARISTOI MATT (SS),AKEMI ARISTOI MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-ARMOUR MATT (K),AKEMI ARMOUR MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-ARMOUR MATT (Q),AKEMI ARMOUR MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-ARMOUR MATT (S),AKEMI ARMOUR MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-ARMOUR MATT (SS),AKEMI ARMOUR MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-BASTION MATT (K),AKEMI BASTION MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-BASTION MATT (Q),AKEMI BASTION MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-BASTION MATT (S),AKEMI BASTION MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-BASTION MATT (SS),AKEMI BASTION MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-BULWARK MATT (K),AKEMI BULWARK MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-BULWARK MATT (Q),AKEMI BULWARK MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-BULWARK MATT (S),AKEMI BULWARK MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-BULWARK MATT (SK),AKEMI BULWARK MATT (SK),EXISTS(1st-pass),MATTRESS,400-D002
AK-BULWARK MATT (SS),AKEMI BULWARK MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-COCOON MATT (K),AKEMI COCOON MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-COCOON MATT (Q),AKEMI COCOON MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-COCOON MATT (S),AKEMI COCOON MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-COCOON MATT (SK),AKEMI COCOON MATT (SK),EXISTS(1st-pass),MATTRESS,400-D002
AK-COCOON MATT (SS),AKEMI COCOON MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-ELEVATION MATT (K),AKEMI ELEVATION MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-ELEVATION MATT (Q),AKEMI ELEVATION MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-ELEVATION MATT (S),AKEMI ELEVATION MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-ELEVATION MATT (SS),AKEMI ELEVATION MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-EMINENT MATT (K),AKEMI EMINENT MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-EMINENT MATT (Q),AKEMI EMINENT MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-EMINENT MATT (S),AKEMI EMINENT MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-EMINENT MATT (SS),AKEMI EMINENT MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-EQUINOX MATT (K),AKEMI EQUINOX MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-EQUINOX MATT (Q),AKEMI EQUINOX MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-EQUINOX MATT (S),AKEMI EQUINOX MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-EQUINOX MATT (SS),AKEMI EQUINOX MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-EXALTED MATT (K),AKEMI EXALTED MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-EXALTED MATT (Q),AKEMI EXALTED MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-EXALTED MATT (S),AKEMI EXALTED MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-EXALTED MATT (SS),AKEMI EXALTED MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-FORTRESS MATT (K),AKEMI FORTRESS MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-FORTRESS MATT (Q),AKEMI FORTRESS MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-FORTRESS MATT (S),AKEMI FORTRESS MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-FORTRESS MATT (SS),AKEMI FORTRESS MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-GUARDIAN MATT (K),AKEMI GUARDIAN MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-GUARDIAN MATT (Q),AKEMI GUARDIAN MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-GUARDIAN MATT (S),AKEMI GUARDIAN MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-GUARDIAN MATT (SS),AKEMI GUARDIAN MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-HP SL MOB MATT (Q) -2F,AK-HP SL MOB MATT (Q) -2F,EXISTS(1st-pass),MATTRESS,400-D002
AK-HP SL MOB MATT (S) -2F,AK-HP SL MOB MATT (S) -2F,EXISTS(1st-pass),MATTRESS,400-D002
AK-HP SL MOB MATT (S) -3F,AK-HP SL MOB MATT (S) -3F,EXISTS(1st-pass),MATTRESS,400-D002
AK-HP SL MOB MATT (S) -5F,AK-HP SL MOB MATT (S) -5F,EXISTS(1st-pass),MATTRESS,400-D002
AK-IMMORTAL MATT (K),AKEMI IMMORTAL MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-IMMORTAL MATT (Q),AKEMI IMMORTAL MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-IMMORTAL MATT (S),AKEMI IMMORTAL MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-IMMORTAL MATT (SK),AKEMI IMMORTAL MATT (SK),EXISTS(1st-pass),MATTRESS,400-D002
AK-IMMORTAL MATT (SS),AKEMI IMMORTAL MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-LAVISH MATT (K),AKEMI LAVISH MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-LAVISH MATT (Q),AKEMI LAVISH MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-LAVISH MATT (S),AKEMI LAVISH MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-LAVISH MATT (SK),AKEMI LAVISH MATT (SK),EXISTS(1st-pass),MATTRESS,400-D002
AK-LAVISH MATT (SS),AKEMI LAVISH MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-MONARCH MATT (K),AKEMI MONARCH MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-MONARCH MATT (Q),AKEMI MONARCH MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-MONARCH MATT (S),AKEMI MONARCH MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-MONARCH MATT (SS),AKEMI MONARCH MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-NOBILITY MATT (K),AKEMI NOBILITY MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-NOBILITY MATT (Q),AKEMI NOBILITY MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-NOBILITY MATT (S),AKEMI NOBILITY MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-NOBILITY MATT (SS),AKEMI NOBILITY MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-OASIS MATT (K),AKEMI OASIS MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-OASIS MATT (Q),AKEMI OASIS MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-OASIS MATT (S),AKEMI OASIS MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-OASIS MATT (SK),AKEMI OASIS MATT (SK),EXISTS(1st-pass),MATTRESS,400-D002
AK-OASIS MATT (SS),AKEMI OASIS MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-OMNIA MATT (K),AKEMI OMNIA MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-OMNIA MATT (Q),AKEMI OMNIA MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-OMNIA MATT (S),AKEMI OMNIA MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-OMNIA MATT (SK),AKEMI OMNIA MATT (SK),EXISTS(1st-pass),MATTRESS,400-D002
AK-OMNIA MATT (SS),AKEMI OMNIA MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-PANTHEON MATT (K),AKEMI PANTHEON MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-PANTHEON MATT (Q),AKEMI PANTHEON MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-PANTHEON MATT (S),AKEMI PANTHEON MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-PANTHEON MATT (SS),AKEMI PANTHEON MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-PINNACLE MATT (K),AKEMI PINNACLE MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-PINNACLE MATT (Q),AKEMI PINNACLE MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-PINNACLE MATT (S),AKEMI PINNACLE MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-PINNACLE MATT (SK),AKEMI PINNACLE MATT (SK),EXISTS(1st-pass),MATTRESS,400-D002
AK-PINNACLE MATT (SS),AKEMI PINNACLE MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-PRIME COOL MATT (K),AKEMI PRIME COOL MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-PRIME COOL MATT (SS),AKEMI PRIME COOL MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-SANCTUM MATT (K),AKEMI SANCTUM MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-SANCTUM MATT (Q),AKEMI SANCTUM MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-SANCTUM MATT (S),AKEMI SANCTUM MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-SANCTUM MATT (SK),AKEMI SANCTUM MATT (SK),EXISTS(1st-pass),MATTRESS,400-D002
AK-SANCTUM MATT (SS),AKEMI SANCTUM MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-SOLITUDE MATT (K),AKEMI SOLITUDE MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-SOLITUDE MATT (SS),AKEMI SOLITUDE MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-TRANQUIL MATT (K),AKEMI TRANQUIL MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-TRANQUIL MATT (Q),AKEMI TRANQUIL MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-TRANQUIL MATT (S),AKEMI TRANQUIL MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-TRANQUIL MATT (SK),AKEMI TRANQUIL MATT (SK),EXISTS(1st-pass),MATTRESS,400-D002
AK-TRANQUIL MATT (SS),AKEMI TRANQUIL MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-ULTIMATE MATT (K),AKEMI ULTIMATE MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-ULTIMATE MATT (Q),AKEMI ULTIMATE MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
